query_id,document_id,rating
5,10052503,0
5,1018641,0
5,10248417,0
5,10052193,0
5,10052249,0
5,10137405,0
5,10252957,0
5,10248667,0
5,10253239,0
5,10006001,0
5,10029293,0
5,10006029,0
5,10029259,0
5,10029819,0
5,10131767,0
5,10029357,0
5,10029017,0
5,10029233,0
5,10035999,0
5,10030395,0
5,10029381,0
5,10029253,0
5,10030403,0
5,10006041,0
5,10006073,0
5,10029397,0
5,10029119,0
5,10029321,0
5,10029031,0
5,10029051,0
5,10029207,0
5,10018939,0
5,10029043,0
5,10029101,0
5,10029307,0
5,10134349,0
5,10006019,0
5,10029171,0
5,10006069,0
5,10029365,0
5,10137285,0
5,10029231,0
5,10029375,0
5,10029315,0
5,10030399,0
5,10029167,0
5,10029157,0
5,10137177,0
5,10029305,0
5,10029337,0
5,10029399,0
5,10030421,0
5,10029205,0
6,10075395,3
6,10242723,3
6,10015987,3
6,10089511,3
6,10054893,3
6,10273987,3
6,10132371,3
6,10132391,3
6,10101327,3
6,10222653,3
6,10162591,3
6,10101345,3
6,10144783,3
6,10207333,3
6,10089159,3
6,10051595,3
6,10261869,2
6,10132319,3
6,10015993,3
6,10004357,3
6,10016723,3
6,10205745,2
6,10162411,3
6,10051303,3
6,10132469,3
6,10015997,3
6,10217589,3
6,10080497,2
6,10001345,3
6,10128409,3
6,10088851,3
6,1022503,3
6,10054835,3
6,10021499,1
6,10213409,0
6,10144955,0
6,10213377,0
6,10145071,0
6,10174117,0
6,10177947,0
6,10213371,0
6,1010018,1
6,10213401,0
6,10265489,2
6,10263009,0
6,10274101,0
6,10220349,0
6,10054915,0
6,10180699,2
6,10127289,2
6,10004381,2
6,10054803,2
6,10017211,0
6,10054887,0
6,10265465,0
6,10019715,2
6,10207437,0
6,10054795,2
6,10260563,0
6,10174215,0
6,10004315,0
6,10242709,0
6,10132347,0
6,10026739,0
6,10085983,2
6,10019655,0
6,10201945,3
6,10004501,0
6,10207317,0
6,10004491,0
6,10080609,0
6,10054785,2
6,10054781,0
6,10242607,0
6,10085971,2
6,10159095,0
6,10132601,0
6,10085973,0
6,10261985,0
6,10242611,0
6,10017237,0
6,10242645,0
6,10242641,0
6,10242647,1
6,10242617,0
6,10239449,1
6,10132381,0
6,10054817,0
6,10265461,0
6,10025161,0
6,10221405,0
6,10132315,2
6,10193967,0
6,10239465,0
6,10162707,0
6,10054841,0
6,10202029,0
6,10019785,0
6,10184327,0
6,10073611,0
7,10111119,3
7,10111115,3
7,10111121,3
7,10135149,3
7,10111105,3
7,10135141,3
7,10135133,3
7,10111129,3
7,10111131,3
7,10182315,3
7,10182355,3
7,10038969,3
7,10111117,3
7,10180645,3
7,10111125,3
7,10142805,3
7,10003387,3
7,10239073,3
7,10135161,3
7,10187109,3
7,10144519,3
7,10144515,3
7,10187097,3
7,10187157,3
7,10213255,3
7,10111123,3
7,10111107,3
7,10002181,2
7,10187263,3
7,10187223,3
7,10182369,3
7,10232069,3
7,10236403,3
7,10145079,1
7,10239293,0
7,10263197,0
7,10263143,0
7,10263145,0
7,10128055,0
7,10158715,0
7,10236241,0
7,10117015,0
7,10184275,0
7,10202819,0
7,10250607,0
7,10242971,0
7,10003051,0
7,10257027,0
7,10238849,0
7,10162059,0
7,10256629,0
7,10256423,0
7,10256539,0
7,10214275,0
7,10261607,0
7,10241697,0
7,10158689,0
7,10003259,0
7,10167901,0
7,10239005,0
7,10256611,0
7,10239443,0
7,10072381,0
7,10241683,0
7,10256531,0
7,10028125,1
7,10038935,0
7,10039015,0
7,10080651,1
7,10207577,0
7,10207507,0
7,10207589,0
7,10207499,0
7,10207527,0
7,10207587,0
7,10231987,0
7,10275139,1
7,10268315,0
7,10268071,1
7,10245465,0
7,10002441,1
7,1022304,1
7,10177961,0
7,1010483,0
7,1020984,1
7,10178013,0
7,1010476,0
7,1010467,0
7,10177983,0
7,1022303,0
7,10032795,0
7,10032551,0
7,10032637,0
7,10032653,0
7,10032837,0
7,10032727,0
7,1010437,0
7,10160921,0
7,10187025,0
7,1013848,1
8,10163945,3
8,10006051,2
8,10274349,1
8,10029253,3
8,10201167,3
8,10029267,3
8,10248407,1
8,10030423,0
8,10248417,1
8,10029819,1
8,1018312,0
8,10248227,0
8,10029299,0
8,10029259,1
8,10201293,0
8,10248269,1
8,10029157,1
8,10006077,3
8,10029207,0
8,10258873,0
8,10258861,0
8,10259623,0
8,10241315,2
8,10189619,2
8,10241341,2
8,10259619,0
8,10258877,0
8,10137399,0
8,10258853,0
8,10258859,0
8,10258865,0
8,10197463,0
8,10250433,0
8,10197743,0
8,10141843,2
8,10250881,0
8,10173297,0
8,10030339,2
8,1018641,2
8,10007811,1
8,10006029,3
8,10044683,2
8,10063537,3
8,10211875,0
8,10202121,0
8,10007721,1
8,10134349,0
8,10137589,3
8,10063541,3
8,10006007,3
8,10063533,3
8,10063795,1
8,10137545,3
8,10063523,3
8,10063521,2
8,10006067,3
8,10029111,3
8,10006027,3
8,10006019,3
8,10202095,1
8,10124865,1
8,10201319,1
8,10006059,1
8,10029031,3
8,10063503,3
8,10063505,3
8,10063513,3
8,10029167,3
8,10029089,1
8,10201247,1
8,10036029,3
8,10274339,1
8,10181337,3
8,10006001,1
8,10174517,3
8,10030395,3
8,10006031,3
8,10006073,3
8,10006057,3
8,10006071,3
8,10006043,3
8,10174527,3
8,10266959,2
8,10006045,3
8,10030401,2
8,10071599,3
8,10005999,1
8,10006015,1
8,10006083,3
8,10006005,1
8,10137339,0
8,10253031,0
8,1005386,0
8,1017837,0
8,1003485,1
8,10241325,0
8,10234247,1
8,10137263,0
8,10052659,0
8,10052305,0
9,10264839,3
9,10265325,3
9,10265059,3
9,10265303,3
9,10264873,3
9,10265139,3
9,10265199,3
9,1011488,3
9,10207571,3
9,10207567,3
9,1002096,3
9,1002097,3
9,10012373,3
9,10016683,3
9,10000377,3
9,10000535,3
9,10000291,3
9,10014413,3
9,10016669,3
9,10016689,3
9,10000215,3
9,10000539,3
9,10012435,3
9,10000301,3
9,10016699,3
9,10016663,3
9,10016679,3
9,10000533,3
9,10027531,3
9,10180685,3
9,10180689,3
9,10000281,3
9,10028139,3
9,10000543,3
9,10016697,3
9,10274781,3
9,10000221,3
9,10016665,3
9,10101611,3
9,10234889,3
9,10236025,3
9,10000245,3
9,10027907,3
9,10147999,3
9,10169237,3
9,10073007,3
9,10073177,3
9,10163941,3
9,10061153,3
9,10169231,3
9,10035807,3
9,10164215,3
9,10121089,2
9,10027963,3
9,10260011,3
9,10169191,3
9,10147731,3
9,10235979,3
9,10265109,3
9,10147929,3
9,10267767,3
9,10148149,3
9,10169265,3
9,10148213,3
9,10163871,3
9,10222787,3
9,10268215,2
9,10163899,3
9,10030141,3
9,10188221,3
9,10136447,3
9,10147541,3
9,10060661,3
9,10030221,3
9,10274907,3
9,10268461,3
9,10061085,3
9,10121079,3
9,10030115,3
9,10147199,3
9,10144681,3
9,10035817,3
9,10121023,3
9,10147211,3
9,10129105,3
9,10249101,3
9,10231419,3
9,10025015,3
9,10267963,3
9,10121149,3
9,10035823,3
9,10267939,3
9,10028225,3
9,10035813,3
9,10207583,3
9,10147309,3
9,10146933,3
9,10030251,3
9,10268241,3
9,10143955,3
10,10236109,3
10,10170363,3
10,10170661,3
10,10170319,3
10,10177215,3
10,10036241,3
10,10070729,3
10,10150581,3
10,10024767,3
10,10148931,3
10,10060579,3
10,10150241,3
10,10150641,3
10,10148345,3
10,10136037,3
10,10003075,3
10,10004161,3
10,10173579,3
10,10028843,3
10,10201823,3
10,10268627,3
10,10242855,3
10,10242843,3
10,10242861,3
10,10236093,3
10,10236115,3
10,10246451,3
10,10128135,3
10,10202235,3
10,10158259,3
10,10041745,3
10,10136157,3
10,10231241,3
10,10242711,3
10,10148361,3
10,10136201,3
10,10150395,3
10,10148503,3
10,10065009,3
10,10110795,2
10,10270099,3
10,10004167,3
10,10004179,3
10,10185561,3
10,10003417,3
10,10013261,3
10,10144531,3
10,10197989,3
10,10220737,3
10,10003183,2
10,10270053,3
10,10269809,3
10,10019869,3
10,10004181,3
10,10158463,2
10,10004175,2
10,10198007,2
10,10047999,3
10,10149429,2
10,10182375,2
10,10127321,3
10,1015476,3
10,10263185,3
10,1015477,3
10,10149437,2
10,10273999,2
10,10182351,2
10,10019883,2
10,10149235,3
10,10243521,2
10,10027281,2
10,10136403,1
10,10182621,1
10,10000571,0
10,10000583,0
10,10128147,1
10,10128145,0
10,10128119,0
10,10036431,0
10,10235241,0
10,10028827,0
10,10028741,0
10,10028635,0
10,10028647,0
10,10186777,1
10,10236113,1
10,10236101,1
10,10236119,1
10,10000591,0
10,10028533,1
10,10000561,1
10,10000641,1
10,10128155,1
10,10254489,0
10,10028497,1
10,10201913,1
10,10242833,0
10,10235261,0
10,10217801,0
10,10177419,0
11,10185477,0
11,10185015,0
11,10185167,0
11,10185045,0
11,10185483,0
11,10185319,0
11,10185321,0
11,10185555,1
11,10089151,0
11,10174759,0
11,10185059,1
11,10185997,0
11,10185123,1
11,10185239,0
11,10185037,0
11,10185279,0
11,10185125,0
11,10185025,0
11,10185629,0
11,10185017,0
11,10185593,0
11,10185051,0
11,10185227,1
11,10185631,0
11,10185559,0
11,10185329,1
11,10089133,0
11,10089145,0
11,10185447,0
11,10185261,0
11,10185173,0
11,10002441,1
11,1022304,2
11,10177961,2
11,1010483,2
11,1020984,1
11,10178013,3
11,1010476,2
11,1010467,2
11,10177983,2
11,1022303,2
11,10032795,2
11,10032551,3
11,10032637,3
11,10032727,1
11,10032837,2
11,10032653,2
11,1013848,2
11,1010441,1
11,10187025,2
11,10160921,2
11,1010438,1
11,1010440,1
11,1010437,1
11,10032817,2
11,10134879,3
11,10187267,1
11,10032743,2
11,10032707,3
11,10032463,1
11,10134893,2
11,10032745,1
11,1013851,1
11,10178041,3
11,10213327,2
11,10187109,1
11,10160819,3
11,10213229,2
11,10178057,3
11,10187181,1
11,10187243,2
11,10086121,1
11,10213273,1
11,10213243,1
11,10178033,2
11,10274003,1
11,10177965,3
11,10187097,1
11,10063911,1
11,10187245,2
11,10187013,1
11,10257543,3
11,10063927,1
11,10032777,2
11,10115391,1
11,10187047,1
11,10144519,2
11,10185877,1
11,10032455,1
11,10187273,1
11,10144515,1
11,10032563,1
11,10178427,1
11,10187157,1
11,10187235,1
11,10161373,3
11,10115403,2
11,10178009,3
11,10115491,2
11,10187185,1
13,10054041,3
13,10241783,3
13,10241801,3
13,10217111,3
13,10241793,3
13,10241779,3
13,10024935,3
13,10025541,3
13,10217089,3
13,10260409,3
13,10217131,3
13,10239511,3
13,10015919,3
13,10015915,3
13,10241785,3
13,10025543,3
13,10241781,3
13,10241789,3
13,1010554,3
13,1010546,3
13,10054047,3
13,10054037,3
13,10040171,3
13,10020323,3
13,10238557,3
13,10040177,3
13,10238569,3
13,10139165,0
13,10238561,3
13,10025539,3
13,10020329,3
13,10024945,3
13,10025555,3
13,10024583,3
13,10024927,3
13,10015921,3
13,10026855,3
13,10024949,3
13,10024581,3
13,10238567,2
13,10020307,3
13,10217055,3
13,10026845,3
13,10238563,3
13,10020223,3
13,10039489,0
13,10121945,0
13,10096225,0
13,10072523,0
13,10072507,0
13,10121929,0
13,10121943,0
13,10121933,0
13,10072499,0
13,10072515,0
13,10238927,0
13,10072517,0
13,10121997,0
13,10072511,0
13,10236695,0
13,10226147,0
13,10236689,0
13,10217063,3
13,10205527,0
13,1010542,3
13,10072509,0
13,1001060,1
13,10128121,1
13,10028169,1
13,10028395,1
13,10065515,1
13,10030161,1
13,10030101,1
13,10030279,1
13,10060227,1
13,10028087,1
13,10173243,1
13,10027591,1
13,10030179,1
13,10029543,1
13,10030219,1
13,10218841,1
13,10202047,1
13,10029525,1
13,10080029,1
13,10060205,1
13,10201701,1
13,10030231,1
13,10059749,1
13,10030045,2
13,10030193,1
13,10030085,1
13,10030139,1
13,10028215,1
13,10059853,1
13,10028413,1
13,10028367,2
13,10028025,1
13,10030061,1
13,10030151,1
14,10234851,3
14,10234493,3
14,10206911,3
14,10206995,3
14,10206815,3
14,10206801,3
14,10206849,3
14,10235761,3
14,10190805,0
14,10214963,0
14,10133089,3
14,10054119,1
14,10070531,1
14,10070533,1
14,10121853,0
14,10133629,1
14,10117283,0
14,10117231,0
14,10117289,0
14,10121845,1
14,10144289,1
14,10161551,0
14,10173141,0
14,10173805,1
14,10173143,0
14,10173145,0
14,10181189,2
14,10182131,1
14,10207311,0
14,10207261,0
14,10190669,1
14,10205717,1
14,10206737,0
14,10251419,0
14,10231973,1
14,10216989,0
14,1027236,0
14,10242347,0
14,10213311,0
14,1027237,0
14,10146991,0
14,10147997,0
14,10156855,0
14,10255577,0
14,10255551,0
14,10155813,0
14,10252655,0
14,10255759,0
14,10255779,0
14,10255755,0
14,1010018,3
14,10238701,0
14,10019201,0
14,10019229,0
14,10019119,0
14,10027307,0
14,10019181,0
14,10025079,0
14,10019147,0
14,10019153,0
14,10019063,0
14,10019075,0
14,10019111,0
14,10019073,0
14,10019207,0
14,10019091,0
14,10017391,0
14,10017347,0
14,10017363,0
14,10019185,0
14,10019197,0
14,10019151,0
14,10019163,0
14,10019225,0
14,10019145,0
14,10019087,0
14,10014735,0
14,10019193,0
14,10019139,0
14,10019061,0
14,10019169,0
14,10017407,0
14,10019057,0
14,10019203,0
14,10019195,0
14,10019149,0
14,10019155,0
14,10019219,0
14,10019117,0
14,10019085,0
14,10268437,0
14,10037057,0
14,10039955,0
14,10050867,0
14,10053885,0
14,10019071,0
14,10039969,0
14,10039951,0
14,10265043,0
14,10037147,0
15,10185733,3
15,1020661,2
15,1020662,2
15,10179015,2
15,10156877,3
15,10105815,2
15,10000911,2
15,10105833,2
15,10105877,2
15,10074201,2
15,10105867,2
15,10021521,2
15,10105861,2
15,10017439,2
15,10105823,2
15,10105863,2
15,10105871,2
15,10105881,2
15,10181873,2
15,10105821,2
15,10105869,2
15,10105855,2
15,10101529,2
15,10075751,2
15,10105887,2
15,10181885,1
15,10105895,2
15,10105915,2
15,10105897,2
15,10105845,2
15,10106581,2
15,10131763,2
15,10017429,2
15,10232983,2
15,10181771,2
15,10105909,2
15,10105901,2
15,10232399,2
15,10105905,2
15,10105935,2
15,10105911,2
15,10000921,2
15,10248955,1
15,10249025,2
15,10105933,2
15,10105931,2
15,10249075,2
15,10105917,2
15,10105923,2
15,10145685,0
15,10248967,2
15,10143559,1
15,10145683,0
15,10145677,1
15,10143543,2
15,10248959,2
15,10167821,2
15,10167851,2
15,10261367,2
15,10166959,2
15,10167843,2
15,10166937,2
15,10166971,2
15,10167837,3
15,10000915,2
15,10181783,2
15,10181849,2
15,10181899,2
15,10181945,2
15,10178959,2
15,10181933,2
15,10181817,2
15,10181857,2
15,10181929,2
15,10177689,2
15,10181909,2
15,10075753,2
15,10181779,2
15,10185729,2
15,10181833,3
15,10181947,2
15,10185821,2
15,10181893,2
15,10181867,3
15,10179037,2
15,10177693,2
15,10181913,2
15,10181943,2
15,10181847,2
15,10181851,2
15,10185731,2
15,10181821,2
15,10181883,2
15,10181869,2
15,10185741,2
15,10181895,2
15,10181785,3
15,10185737,2
15,10181923,3
15,10181759,2
16,10256689,3
16,10256673,3
16,10256671,3
16,10256703,3
16,10256709,3
16,10256685,3
16,10256649,3
16,10256647,3
16,10256663,3
16,10256697,3
16,10256739,3
16,10256711,3
16,10256733,3
16,10256737,3
16,10000973,3
16,10184915,3
16,10019563,3
16,10256701,3
16,10256717,3
16,10256677,3
16,10256723,3
16,10256675,3
16,10256661,3
16,10256645,3
16,10130747,0
16,10130745,0
16,10001003,0
16,10266625,0
16,10108481,0
16,10002151,3
16,10203331,0
16,10137813,0
16,10231969,0
16,10231919,0
16,10231913,0
16,10231905,0
16,10231901,0
16,10232001,0
16,10231941,0
16,10231917,0
16,10137043,0
16,10239853,3
16,10002807,0
16,10137319,0
16,10267633,0
16,10137145,0
16,10137101,0
16,10002805,0
16,10267989,0
16,10106119,0
16,10235951,0
16,10266617,3
16,10001561,3
16,10240225,3
16,10240299,3
16,10250447,0
16,10240005,3
16,10233921,0
16,10240201,3
16,10232643,0
16,10233999,0
16,10106299,0
16,10106211,0
16,10002809,0
16,10266773,3
16,10106047,0
16,10248425,0
16,10232819,0
16,10253031,0
16,10253469,0
16,10233869,0
16,10253467,0
16,10253695,0
16,10253527,0
16,10137267,0
16,10253655,0
16,10248247,0
16,10248161,0
16,10271347,0
16,10241785,0
16,10253145,0
16,10253661,0
16,10248703,0
16,10262159,0
16,1017837,0
16,10053697,0
16,10159833,0
16,10159585,0
16,10159765,0
16,10137189,0
16,10065307,0
16,10248221,0
16,10205441,0
16,10248417,0
16,10185971,0
16,10274295,0
16,10236389,0
16,10253451,0
16,10205451,0
16,10137241,0
19,10017359,3
19,10105697,3
19,10096329,3
19,10096347,3
19,10140051,3
19,10017365,3
19,10017387,3
19,10017355,3
19,10140057,3
19,10025079,3
19,10105691,3
19,10017407,3
19,10105693,3
19,10105705,3
19,10105703,3
19,10017377,3
19,10017383,3
19,10017405,3
19,10017347,3
19,10140047,3
19,10140045,3
19,10017369,3
19,10017401,3
19,10166845,3
19,10180149,3
19,10017391,3
19,10017363,3
19,10259381,3
19,10025687,2
19,10025691,2
19,10025625,3
19,10025693,3
19,10025681,3
19,10025697,3
19,10089313,0
19,10256701,0
19,10202421,0
19,10053855,0
19,10196265,0
19,10012737,0
19,10196281,0
19,10196273,0
19,10075357,0
19,10101363,0
19,10024959,0
19,10027169,1
19,10132135,0
19,10096263,1
19,10101379,0
19,10190667,0
19,10189697,0
19,10012733,0
19,10189701,0
19,10012695,0
19,10096283,1
19,10189683,0
19,10098765,0
19,10179353,1
19,10012713,0
19,10098661,0
19,10096271,1
19,10096291,1
19,10189687,0
19,10189691,0
19,10132131,0
19,10096267,1
19,10096285,1
19,10214881,0
19,10040389,0
19,10214879,0
19,10088871,0
19,10035587,0
19,10051359,1
19,10214809,0
19,10096301,1
19,10035561,0
19,10214843,0
19,10179277,1
19,10214827,0
19,10214775,0
19,10092065,0
19,10214791,1
19,10214875,1
19,10214855,1
19,10098647,0
19,10040391,0
19,10098651,0
19,10198067,0
19,10214839,1
19,10202439,1
19,10096295,1
19,10198195,0
19,10099069,0
19,10202479,0
19,10202405,0
19,10214835,0
19,10179275,1
19,10088869,0
19,10096265,1
19,10202515,0
20,10231599,3
20,10030665,3
20,10030679,3
20,10265867,0
20,10265887,0
20,10106267,3
20,10106047,3
20,10106159,3
20,10020911,3
20,10168021,3
20,10106163,3
20,10106321,3
20,10106069,3
20,10106009,3
20,10106049,3
20,10106119,3
20,10106299,3
20,10106211,3
20,10231589,3
20,10231567,3
20,10231553,3
20,10071081,2
20,10217835,0
20,10253451,2
22,10232793,2
22,10173645,3
22,10263143,3
22,10263197,3
22,10263145,3
22,10159225,3
22,10159213,3
22,10014345,3
22,10015171,2
22,10002989,2
22,10015155,2
22,10117015,3
22,10015163,2
22,10015159,2
22,10015167,2
22,10250607,3
22,10015173,2
22,10035883,3
22,10021609,3
22,10238843,3
22,10187753,3
22,10014361,3
22,10202819,3
22,10238981,1
22,10239115,1
22,10136417,1
22,10136027,1
22,10136149,1
22,10184275,3
22,10015145,2
22,10147465,3
22,10256525,3
22,10256421,3
22,10003249,3
22,10015153,2
22,10238979,3
22,10015149,2
22,10252481,3
22,10015141,2
22,10136049,3
22,10239079,3
22,10187743,3
22,10136257,3
22,10236763,1
22,10015161,1
22,10180905,1
22,10187749,3
22,10015165,1
22,10015151,1
22,10237427,1
22,10239207,3
22,10214283,3
22,10238849,3
22,10237959,3
22,10003155,3
22,10038931,3
22,10184387,2
22,10050791,3
22,10041423,3
22,10237425,2
22,10041407,3
22,10003543,3
22,10147443,3
22,10256539,3
22,10256423,3
22,10256629,3
22,10214275,3
22,10003605,3
22,10261607,3
22,10237957,3
22,10013055,3
22,10014337,3
22,10013573,0
22,10013567,0
22,10041421,3
22,10008639,3
22,10261913,3
22,10239005,3
22,10008647,3
22,10167901,3
22,10147263,3
22,10256611,3
22,10089045,3
22,10089043,3
22,10260033,1
22,10139197,2
22,10241683,3
22,10003363,3
22,1011672,2
22,10238755,3
22,10003497,3
22,10256531,3
22,10003149,3
22,10106535,2
22,1011679,3
22,10003121,3
22,10040841,3
22,1015996,3
22,10062243,3
22,10003597,3
24,10030529,3
24,10173197,3
24,10173211,3
24,10173199,3
24,10180325,3
24,10185967,3
24,10180315,3
24,10180261,3
24,10185955,3
24,10180313,3
24,10180303,3
24,10180321,3
24,10185969,3
24,10180309,3
24,10185959,3
24,10180263,3
24,10185979,3
24,10185943,3
24,10180299,3
24,10180281,3
24,10180277,3
24,10180327,3
24,10185971,3
