query_id,doc_id,relevance_label,relevance_score,Price,AverageRating,closeness_description,closeness_productname,native_rank_description,native_rank_name
391,10014825,3,1.7687127125894795,577,3.9,0.8358581467793247,0.837216465001913,0.04582651299711179,0.04981158781113001
391,10014783,3,1.7562388284688777,520,3.3,0.8271340246520925,0.8342949540052157,0.04499826200043958,0.04981158781113001
391,10014785,3,1.756181699460949,595,2.2,0.8265622969277818,0.8348095527215974,0.04499826200043958,0.04981158781113001
391,10014815,3,1.7354626647762992,1064,2.4,0.8327390024970432,0.8501869480120694,1.3512214436142505e-38,0.05253671426718658
391,10180431,3,1.7316726708755117,249,4.7,0.7919765411421017,0.8045282411576042,0.08841519683253289,0.04675269174327279
391,10180441,3,1.7248492503446746,307,2.6,0.8391286498650369,0.8367575262819377,1.3512214436142505e-38,0.04896307419770024
391,10180391,3,1.721234650748055,399,3.6,0.8405546015776391,0.8317169749727156,1.3512214436142505e-38,0.04896307419770024
391,10180397,3,1.7176161297770811,240,2.1,0.839084583858515,0.8295684717208659,1.3512214436142505e-38,0.04896307419770024
391,10014761,3,1.716300789955814,259,1.4,0.799140176823147,0.8237028553159056,0.04449488533530354,0.04896287248145785
391,10180477,3,1.7150302352942628,1803,4.7,0.8411248557742876,0.8258464509487883,1.3512214436142505e-38,0.04805892857118691
391,10161953,3,1.7087491555595244,3500,1.8,0.8292771344046821,0.8283546945732579,1.3512214436142505e-38,0.051117326581584396
391,10161919,3,1.7087491555595244,3500,3.0,0.8292771344046821,0.8283546945732579,1.3512214436142505e-38,0.051117326581584396
391,1001050,0,1.6969590349247992,3147,3.2,0.789747954222793,0.7762235565386474,0.08389932983625024,0.04708819432710848
391,10125241,3,1.6953622466130622,513,4.1,0.7875166072473314,0.8129429196597225,0.04509176720194513,0.04981095250406316
391,10111409,0,1.6803909306110079,1497,1.1,0.7975953691097577,0.7947792435155764,0.04318685026995332,0.044829467715720335
391,10111417,0,1.6797755881884195,1497,1.8,0.7965489936606398,0.7952102765421061,0.04318685026995332,0.044829467715720335
391,10111401,0,1.6793138518536006,998,4.4,0.7957977184801137,0.7954998153878133,0.04318685026995332,0.044829467715720335
391,10111407,0,1.6751236860810854,2495,1.3,0.7937952947664596,0.7933120733289523,0.04318685026995332,0.044829467715720335
391,10198073,1,1.674274662434319,385,3.4,0.8443010538404208,0.8299736085938982,1.3512214436142505e-38,1.3512214436142505e-38
391,10111395,0,1.6732526471746767,998,5.0,0.7932489834515366,0.7919873457374663,0.04318685026995332,0.044829467715720335
391,10027171,0,1.6725671090740064,857,1.1,0.7950989889524984,0.7888485141655659,0.04318685026995332,0.04543275568598878
391,10111397,0,1.6716023034124294,998,3.3,0.7823503802723217,0.8002867772641725,0.04353239018994643,0.04543275568598878
391,10111393,0,1.6713000046561948,1497,4.6,0.7827685453616393,0.7995663134186203,0.04353239018994643,0.04543275568598878
428,10108745,1,1.8176708964702901,1223,4.1,0.8258075084560872,0.8638809520744565,0.05654683793244902,0.07143559800729748
428,10246167,1,1.812843808353168,766,3.8,0.8252971242919739,0.8602914779937278,0.05654683793244902,0.07070836813501737
428,10234301,1,1.8036817612624967,849,3.4,0.8294088566693956,0.8462904686533547,0.05654683793244902,0.07143559800729748
428,10063803,1,1.8027749943626001,2290,1.6,0.8280829689262375,0.8482089104015353,0.055629119726405364,0.07085399530842194
428,10226565,1,1.8010687870083057,962,5.0,0.8287100139106103,0.8518603162043255,0.055485443185019884,0.06501301370835019
428,10128993,1,1.7995639455160743,1673,4.8,0.8233885469830685,0.8486421647264203,0.05609763579928802,0.07143559800729748
428,10245907,1,1.7990177163269188,766,3.9,0.8177066472646001,0.8540558629948524,0.05654683793244902,0.07070836813501737
428,10020721,1,1.798902705114025,2632,1.9,0.8240387329073227,0.8498718243433752,0.055629119726405364,0.06936302813692173
428,10129009,0,1.798752156668618,1226,1.5,0.8266075825007994,0.8441621382280723,0.05654683793244902,0.07143559800729748
428,10234299,2,1.7976299041228894,949,3.2,0.8278117890979623,0.8432793307091165,0.0556847890073886,0.07085399530842194
428,10234351,1,1.7974058517713396,949,1.1,0.8236998222565373,0.8462904686533547,0.05597996285415017,0.07143559800729748
428,10246035,1,1.7967904113573903,2590,3.6,0.8215192676277197,0.8480159376622043,0.05654683793244902,0.07070836813501737
428,10063721,0,1.7967478593559796,2290,2.5,0.8280829689262375,0.8421817753949148,0.055629119726405364,0.07085399530842194
428,10063755,0,1.7967478593559796,2290,4.9,0.8280829689262375,0.8421817753949148,0.055629119726405364,0.07085399530842194
428,10245913,0,1.7961026392488586,1046,3.2,0.8209147819517527,0.8480159376622043,0.056463551499884176,0.07070836813501737
428,10063653,0,1.7951767742144171,968,4.9,0.8176182599872707,0.8495760782873998,0.05654683793244902,0.07143559800729748
428,10234305,2,1.7951554198717439,949,1.8,0.8257879166491112,0.8419519423611849,0.05597996285415017,0.07143559800729748
428,10063649,0,1.794798368123105,2290,5.0,0.8255353387756195,0.8421817753949148,0.05622725864414893,0.07085399530842194
428,10246069,0,1.794545850746612,766,2.5,0.8226542238609608,0.8479537472128624,0.055629119726405364,0.06830875994638358
428,10226609,1,1.7937735996008923,962,4.1,0.8235794480571885,0.8496956946503337,0.055485443185019884,0.06501301370835019
428,10063675,0,1.7905283656682154,1890,4.6,0.8257444684273824,0.8368847477336513,0.056463551499884176,0.07143559800729748
428,10234277,0,1.7893556607852115,849,3.5,0.819988157562579,0.8419519423611849,0.05597996285415017,0.07143559800729748
428,10234313,0,1.7889128821519256,949,4.8,0.8181728894049511,0.8433244318855269,0.05597996285415017,0.07143559800729748
428,10234289,0,1.7871751138878529,949,3.1,0.8178076106652205,0.8419519423611849,0.05597996285415017,0.07143559800729748
428,10108723,1,1.785895403827107,1363,1.2,0.8143428109507385,0.8435701569366222,0.05654683793244902,0.07143559800729748
428,10234393,0,1.7823415081197256,849,3.9,0.8180435149468624,0.8363155572331167,0.05654683793244902,0.07143559800729748
428,10234453,0,1.7823415081197256,849,1.1,0.8180435149468624,0.8363155572331167,0.05654683793244902,0.07143559800729748
428,10174725,1,1.782170094726566,1299,4.6,0.8177066472646001,0.8364810115222193,0.05654683793244902,0.07143559800729748
428,10063735,0,1.7821226902006408,968,3.9,0.8172555065272432,0.8368847477336513,0.05654683793244902,0.07143559800729748
428,10063743,0,1.7821226902006408,1145,4.9,0.8172555065272432,0.8368847477336513,0.05654683793244902,0.07143559800729748
104,1018641,3,1.8335799063129836,1046,2.9,0.8274960111575625,0.831672900621796,0.09340335491132148,0.08100763962230363
104,10263897,1,1.8200334379762844,1529,1.3,0.854183789453051,0.823583410100968,0.06676871085526838,0.07549752756699701
104,10184679,1,1.8197954935344578,899,3.4,0.8488279070501644,0.8300952843308161,0.06676871085526838,0.07410359129820886
104,10089527,1,1.8173027004986921,1799,2.4,0.8544693923908028,0.823793493436031,0.06493622337364936,0.07410359129820886
104,10006081,1,1.816134629011553,3285,4.9,0.8465470237016995,0.829153854369207,0.06493622337364936,0.07549752756699701
104,10017167,1,1.8156919219140577,5299,1.3,0.8460480628991345,0.8238649745070181,0.06477124488560161,0.08100763962230363
104,10266959,1,1.8137848251774242,5849,1.4,0.8540784277950817,0.8192726464416962,0.06493622337364936,0.07549752756699701
104,10158167,2,1.8131323447623537,2866,2.2,0.8484370667505602,0.8180919009115583,0.06559573747793176,0.08100763962230363
104,1005390,2,1.8023703836632925,1198,4.9,0.8412204232873209,0.821357788725919,0.0656885803518436,0.07410359129820886
104,10266893,2,1.8015345228728692,8999,3.8,0.839927760233825,0.8215966713055242,0.06451256376652285,0.07549752756699701
104,10266819,2,1.8003304556281488,5999,1.1,0.8484650424715083,0.8150048342469979,0.06477124488560161,0.0720893340240408
104,10211803,3,1.7984132915479667,6375,4.9,0.8271367160457527,0.8299588276068544,0.06451256376652285,0.07680518412883665
104,10203271,3,1.7957036086245894,6500,2.2,0.8256171171053687,0.8289121958257,0.06436911156468406,0.07680518412883665
104,10133239,3,1.7913376978968603,999,3.5,0.8501618311896376,0.8009070942546241,0.06477124488560161,0.07549752756699701
104,10185015,0,1.7582418574492895,909,1.3,0.7999197468210548,0.8137109869842354,0.07001784941479036,0.07459327422920894
104,10185483,0,1.742926374442974,1499,2.7,0.8017229103146583,0.799735728807419,0.06687451016727985,0.07459322515361679
104,10185477,0,1.7351775964775054,649,3.5,0.787151998093256,0.8034144747402501,0.07001784941479036,0.07459327422920894
104,10185167,0,1.723563967456466,519,4.9,0.7854314339872971,0.7923475429513713,0.0692355161785985,0.07654947433919913
104,10185045,0,1.7172470341603876,519,3.3,0.7948857339817923,0.7821635623420203,0.06687451016727985,0.07332322766929514
104,10259457,0,1.7098834151905242,1199,4.8,0.7619859431594963,0.7789020134661915,0.16899545856483628,1.3512214436142505e-38
104,10185319,0,1.7048229531209318,649,4.1,0.7786507002243146,0.7863876673952506,0.06646133448019312,0.07332325102117349
402,10132131,0,1.8820422836582975,797,3.0,0.8695235479669752,0.8205848571492994,0.04207620376076518,0.14985767478125775
402,10098651,0,1.8818759107639047,591,2.2,0.8581453863809063,0.8281948103158661,0.04152877942357229,0.15400693464355994
402,10132139,0,1.8797806877908076,924,1.3,0.8665062038556008,0.8145319523803282,0.04207620376076518,0.15666632779411344
402,10132135,0,1.8768481003252933,797,2.4,0.8678915555606136,0.8162364399802708,0.042862430003151104,0.14985767478125775
402,10239619,0,1.874854236101048,816,2.1,0.8661510990612266,0.8110933045996863,0.04360289779657542,0.15400693464355994
402,10098647,0,1.8744608845136126,591,4.2,0.8507303601306143,0.8281948103158661,0.04152877942357229,0.15400693464355994
402,10098661,0,1.8618290305767864,591,3.0,0.8559715864152828,0.8139235656194806,0.04207620376076518,0.14985767478125775
402,10098657,0,1.860109154890755,591,1.4,0.8545632284093766,0.8068033949264997,0.04207620376076518,0.15666632779411344
402,10132123,0,1.8532974885328843,924,3.6,0.8470557253201826,0.8051771402896921,0.0404705472947165,0.16059407562829303
402,10132133,0,1.8508590757088683,897,2.4,0.8459477697383717,0.8053530011601792,0.04289197701620404,0.15666632779411344
402,10174335,0,1.8291853129319955,692,2.4,0.8262490176199508,0.8034100118625598,0.04285995565537131,0.15666632779411344
402,10098655,0,1.8277488831950945,674,4.6,0.8199047257269029,0.8145319523803282,0.036645877293749934,0.15666632779411344
402,10255537,0,1.716435254302287,5200,1.9,0.8441262909778617,0.7854232710751673,0.04213988413483999,0.044745808114417925
402,10255519,0,1.716435254302287,5200,4.9,0.8441262909778617,0.7854232710751673,0.04213988413483999,0.044745808114417925
402,10040391,0,1.714465344222904,489,3.6,0.8175196139809501,0.7901108052913619,1.3512214436142505e-38,0.10683492495059203
402,10040389,0,1.714465344222904,489,1.7,0.8175196139809501,0.7901108052913619,1.3512214436142505e-38,0.10683492495059203
402,10132125,0,1.6893272108398834,924,1.5,0.8191847602835123,0.7600311999731091,1.3512214436142505e-38,0.11011125058326184
402,10263313,3,1.6767132794270476,2775,1.2,0.7898539930590538,0.7920375218047101,0.05121945157326321,0.04360231299002057
402,10018929,0,1.6534648606437754,904,4.2,0.7499079891684233,0.8096420334749397,0.05064064622113576,0.04327419177927677
402,10198047,0,1.6508841650234989,902,1.9,0.8205946101563037,0.830289554867195,1.3512214436142505e-38,1.3512214436142505e-38
402,10198195,0,1.6465537080393247,1015,1.6,0.8294062324747735,0.8171474755645511,1.3512214436142505e-38,1.3512214436142505e-38
402,10206921,0,1.6460683506382887,599,4.1,0.8358162557069618,0.8102520949313268,1.3512214436142505e-38,1.3512214436142505e-38
402,10193991,0,1.643171948050575,449,3.0,0.8287114875409374,0.8144604605096378,1.3512214436142505e-38,1.3512214436142505e-38
402,10234849,0,1.642942463037678,845,4.3,0.8296904800313574,0.8132519830063207,1.3512214436142505e-38,1.3512214436142505e-38
90,10231969,1,1.7865729912538177,449,1.7,0.8589324186523091,0.8515249342800938,1.3512214436142505e-38,0.07611563832141485
90,10201927,1,1.783247729272135,419,2.8,0.8562284523036827,0.8487901165413237,1.3512214436142505e-38,0.07822916042712856
90,10231917,1,1.7802311509963613,449,4.8,0.8589324186523091,0.8430695719169237,1.3512214436142505e-38,0.07822916042712856
90,10232001,1,1.77696969157812,449,1.3,0.8562284523036827,0.8425120788473085,1.3512214436142505e-38,0.07822916042712856
90,10231941,1,1.7734872314897274,449,4.0,0.8545639248576136,0.842807668310699,1.3512214436142505e-38,0.07611563832141485
90,10193723,1,1.7724719344644282,449,2.8,0.8562284523036827,0.8380143217336169,1.3512214436142505e-38,0.07822916042712856
90,10231913,1,1.771688737356509,449,2.4,0.8503900050124567,0.8430695719169237,1.3512214436142505e-38,0.07822916042712856
90,10231905,1,1.7700661407787956,449,3.2,0.8562284523036827,0.8356085280479845,1.3512214436142505e-38,0.07822916042712856
90,10231901,1,1.769746437673839,449,3.2,0.8589324186523091,0.8325848585944012,1.3512214436142505e-38,0.07822916042712856
90,10231919,1,1.7684841447433073,449,2.2,0.8562284523036827,0.834026532012496,1.3512214436142505e-38,0.07822916042712856
90,10202759,1,1.7602168565654468,449,4.1,0.8515366900138776,0.8304515233072621,1.3512214436142505e-38,0.07822864324430726
90,10202757,1,1.7518474963766717,449,4.7,0.8482284655275937,0.8253903876047708,1.3512214436142505e-38,0.07822864324430726
90,10255751,0,1.7311905333036277,699,1.5,0.7961542500645737,0.7919994591983673,0.14303682404068666,1.3512214436142505e-38
90,10255637,1,1.7206203809293017,449,1.7,0.823866673698686,0.8025176256709345,0.09423608155968118,1.3512214436142505e-38
90,10144063,3,1.7161187122929489,466,4.8,0.8848266601691259,0.8312920521238231,1.3512214436142505e-38,1.3512214436142505e-38
90,10143845,3,1.7161187122929489,466,2.7,0.8848266601691259,0.8312920521238231,1.3512214436142505e-38,1.3512214436142505e-38
90,10267989,1,1.7134941003887398,4599,4.3,0.8252851075660704,0.7891256062764992,0.09908338654617009,1.3512214436142505e-38
90,10016703,1,1.7132008707381168,999,4.2,0.9026491175759451,0.8105517531621717,1.3512214436142505e-38,1.3512214436142505e-38
90,10016685,1,1.7115734091772232,809,1.2,0.9026491175759451,0.8089242916012782,1.3512214436142505e-38,1.3512214436142505e-38
90,10143867,3,1.7075529720222598,563,4.6,0.8766827341865495,0.8308702378357102,1.3512214436142505e-38,1.3512214436142505e-38
90,10030679,2,1.7054788410507409,1399,4.2,0.8047268616545704,0.8052906873797353,0.09546129201643531,1.3512214436142505e-38
90,10231599,1,1.702488678430568,1019,4.1,0.7638624544423628,0.8064313332584448,0.06077510548975345,0.07141978524000683
90,10143959,3,1.6994165929646479,563,3.0,0.8711330565529786,0.8282835364116693,1.3512214436142505e-38,1.3512214436142505e-38
90,10055883,1,1.6980655913369296,359,2.7,0.8692301363498172,0.8288354549871124,1.3512214436142505e-38,1.3512214436142505e-38
90,10255755,1,1.697990798947584,699,4.3,0.8095796011536349,0.7982120888394764,0.09019910895447267,1.3512214436142505e-38
90,10143975,3,1.6978585069899683,649,1.5,0.869574970578299,0.8282835364116693,1.3512214436142505e-38,1.3512214436142505e-38
90,10143757,3,1.6976438882967662,649,4.9,0.8693603518850969,0.8282835364116693,1.3512214436142505e-38,1.3512214436142505e-38
90,10143875,3,1.696164496563167,563,1.3,0.8678809601514977,0.8282835364116693,1.3512214436142505e-38,1.3512214436142505e-38
90,10143829,3,1.696164496563167,563,3.0,0.8678809601514977,0.8282835364116693,1.3512214436142505e-38,1.3512214436142505e-38
90,10252513,1,1.6943331781503916,491,1.3,0.8584157687365492,0.8359174094138424,1.3512214436142505e-38,1.3512214436142505e-38
90,10065725,2,1.69368296363082,1499,1.1,0.8692301363498172,0.8244528272810027,1.3512214436142505e-38,1.3512214436142505e-38
451,10027171,0,1.7642163247163265,857,1.1,0.8299129688395115,0.8198939473478187,0.055754953346013894,0.058654455182982485
451,1001050,0,1.7598165584883265,3147,3.2,0.7970752461271298,0.7936342056148862,0.10831545230878954,0.06079165443752115
451,10111401,0,1.7567404652586913,998,4.4,0.8294050023892607,0.8137049093026804,0.055754953346013894,0.05787560022073647
451,10111417,0,1.756189590320714,1497,1.8,0.8292553692073968,0.8133036675465668,0.055754953346013894,0.05787560022073647
451,10111409,0,1.752794503542665,1497,1.1,0.8281862658106532,0.8109776841652616,0.055754953346013894,0.05787560022073647
451,10111407,0,1.7521325469625357,2495,1.3,0.8267409431220198,0.8117610502737657,0.055754953346013894,0.05787560022073647
451,10111397,0,1.7503741269105677,998,3.3,0.8093936114835251,0.8261250090233927,0.056201051220667306,0.058654455182982485
451,10111393,0,1.7488976960779272,1497,4.6,0.808567534327773,0.8254746553465044,0.056201051220667306,0.058654455182982485
451,10111395,0,1.7464792336201325,998,5.0,0.823227705865612,0.8096209741877702,0.055754953346013894,0.05787560022073647
451,10111405,0,1.7460305443347963,2495,2.9,0.8070991482825106,0.8240758896486359,0.056201051220667306,0.058654455182982485
451,10027167,0,1.7404876729016514,824,2.3,0.8132346380272676,0.8128436263453874,0.055754953346013894,0.058654455182982485
451,10179337,0,1.7340989373707438,615,4.2,0.8248994185854128,0.7981478754825422,0.05529663530293352,0.0557550079998553
451,10051111,0,1.732140674978444,849,4.2,0.8124870636697481,0.8036506547750063,0.056201673846967,0.05980128268672254
451,10179289,0,1.713453330058242,571,4.0,0.800124760053891,0.8013724753951439,0.055754953346013894,0.05620114126319314
